notification_date,age_group,confirmed_by_pcr,confirmed_cases_count
2021-10-17,AgeGroup_30-34,N/A,19
2021-10-17,AgeGroup_35-39,N/A,18
2021-10-17,AgeGroup_40-44,N/A,17
2021-10-17,AgeGroup_45-49,N/A,14
2021-10-17,AgeGroup_50-54,N/A,15
2021-10-17,AgeGroup_55-59,N/A,5
2021-10-17,AgeGroup_60-64,N/A,8
2021-10-17,AgeGroup_65-69,N/A,5
2021-10-17,AgeGroup_70+,N/A,21
2021-10-18,AgeGroup_0-19,N/A,95
2021-10-18,AgeGroup_20-24,N/A,20
2021-10-18,AgeGroup_25-29,N/A,13
2021-10-18,AgeGroup_30-34,N/A,15
2021-10-18,AgeGroup_35-39,N/A,18
2021-10-18,AgeGroup_40-44,N/A,21
2021-10-18,AgeGroup_45-49,N/A,7
2021-10-18,AgeGroup_50-54,N/A,10
2021-10-18,AgeGroup_55-59,N/A,13
2021-10-18,AgeGroup_60-64,N/A,3
2021-10-18,AgeGroup_65-69,N/A,9
2021-10-18,AgeGroup_70+,N/A,12
2021-10-19,AgeGroup_0-19,N/A,116
2021-10-19,AgeGroup_20-24,N/A,21
2021-10-19,AgeGroup_25-29,N/A,35
2021-10-19,AgeGroup_30-34,N/A,29
2021-10-19,AgeGroup_35-39,N/A,18
2021-10-19,AgeGroup_40-44,N/A,21
2021-10-19,AgeGroup_45-49,N/A,10
2021-10-19,AgeGroup_50-54,N/A,15
2021-10-19,AgeGroup_55-59,N/A,12
2021-10-19,AgeGroup_60-64,N/A,13
2021-10-19,AgeGroup_65-69,N/A,8
2021-10-19,AgeGroup_70+,N/A,12
2021-10-20,AgeGroup_0-19,N/A,137
2021-10-20,AgeGroup_20-24,N/A,28
2021-10-20,AgeGroup_25-29,N/A,35
2021-10-20,AgeGroup_30-34,N/A,28
2021-10-20,AgeGroup_35-39,N/A,21
2021-10-20,AgeGroup_40-44,N/A,18
2021-10-20,AgeGroup_45-49,N/A,19
2021-10-20,AgeGroup_50-54,N/A,21
2021-10-20,AgeGroup_55-59,N/A,9
2021-10-20,AgeGroup_60-64,N/A,17
2021-10-20,AgeGroup_65-69,N/A,3
2021-10-20,AgeGroup_70+,N/A,16
2021-10-21,AgeGroup_0-19,N/A,139
2021-10-21,AgeGroup_20-24,N/A,30
2021-10-21,AgeGroup_25-29,N/A,30
2021-10-21,AgeGroup_30-34,N/A,45
2021-10-21,AgeGroup_35-39,N/A,17
2021-10-21,AgeGroup_40-44,N/A,27
2021-10-21,AgeGroup_45-49,N/A,13
2021-10-21,AgeGroup_50-54,N/A,8
2021-10-21,AgeGroup_55-59,N/A,13
2021-10-21,AgeGroup_60-64,N/A,12
2021-10-21,AgeGroup_65-69,N/A,10
2021-10-21,AgeGroup_70+,N/A,14
2021-10-22,AgeGroup_0-19,N/A,138
2021-10-22,AgeGroup_20-24,N/A,20
2021-10-22,AgeGroup_25-29,N/A,30
2021-10-22,AgeGroup_30-34,N/A,36
2021-10-22,AgeGroup_35-39,N/A,30
2021-10-22,AgeGroup_40-44,N/A,18
2021-10-22,AgeGroup_45-49,N/A,19
2021-10-22,AgeGroup_50-54,N/A,9
2021-10-22,AgeGroup_55-59,N/A,8
2021-10-22,AgeGroup_60-64,N/A,8
2021-10-22,AgeGroup_65-69,N/A,3
2021-10-22,AgeGroup_70+,N/A,19
2021-10-23,AgeGroup_0-19,N/A,123
2021-10-23,AgeGroup_20-24,N/A,18
2021-10-23,AgeGroup_25-29,N/A,29
2021-10-23,AgeGroup_30-34,N/A,29
2021-10-23,AgeGroup_35-39,N/A,25
2021-10-23,AgeGroup_40-44,N/A,17
2021-10-23,AgeGroup_45-49,N/A,16
2021-10-23,AgeGroup_50-54,N/A,10
2021-10-23,AgeGroup_55-59,N/A,7
2021-10-23,AgeGroup_60-64,N/A,11
2021-10-23,AgeGroup_65-69,N/A,3
2021-10-23,AgeGroup_70+,N/A,9
2021-10-24,AgeGroup_0-19,N/A,98
2021-10-24,AgeGroup_20-24,N/A,20
2021-10-24,AgeGroup_25-29,N/A,10
2021-10-24,AgeGroup_30-34,N/A,22
2021-10-24,AgeGroup_35-39,N/A,23
2021-10-24,AgeGroup_40-44,N/A,29
2021-10-24,AgeGroup_45-49,N/A,9
2021-10-24,AgeGroup_50-54,N/A,18
2021-10-24,AgeGroup_55-59,N/A,6
2021-10-24,AgeGroup_60-64,N/A,10
2021-10-24,AgeGroup_65-69,N/A,7
2021-10-24,AgeGroup_70+,N/A,10
2021-10-25,AgeGroup_0-19,N/A,127
2021-10-25,AgeGroup_20-24,N/A,14
2021-10-25,AgeGroup_25-29,N/A,28
2021-10-25,AgeGroup_30-34,N/A,18
2021-10-25,AgeGroup_35-39,N/A,21
2021-10-25,AgeGroup_40-44,N/A,12
2021-10-25,AgeGroup_45-49,N/A,13
2021-10-25,AgeGroup_50-54,N/A,12
2021-10-25,AgeGroup_55-59,N/A,6
2021-10-25,AgeGroup_60-64,N/A,10
2021-10-25,AgeGroup_65-69,N/A,8
2021-10-25,AgeGroup_70+,N/A,8
2021-10-26,AgeGroup_0-19,N/A,134
2021-10-26,AgeGroup_20-24,N/A,10
2021-10-26,AgeGroup_25-29,N/A,27
2021-10-26,AgeGroup_30-34,N/A,24
2021-10-26,AgeGroup_35-39,N/A,16
2021-10-26,AgeGroup_40-44,N/A,17
2021-10-26,AgeGroup_45-49,N/A,11
2021-10-26,AgeGroup_50-54,N/A,1
2021-10-26,AgeGroup_55-59,N/A,5
2021-10-26,AgeGroup_60-64,N/A,4
2021-10-26,AgeGroup_65-69,N/A,3
2021-10-26,AgeGroup_70+,N/A,11
2021-10-27,AgeGroup_0-19,N/A,127
2021-10-27,AgeGroup_20-24,N/A,19
2021-10-27,AgeGroup_25-29,N/A,31
2021-10-27,AgeGroup_30-34,N/A,32
2021-10-27,AgeGroup_35-39,N/A,23
2021-10-27,AgeGroup_40-44,N/A,18
2021-10-27,AgeGroup_45-49,N/A,15
2021-10-27,AgeGroup_50-54,N/A,13
2021-10-27,AgeGroup_55-59,N/A,10
2021-10-27,AgeGroup_60-64,N/A,4
2021-10-27,AgeGroup_65-69,N/A,4
2021-10-27,AgeGroup_70+,N/A,6
2021-10-28,AgeGroup_0-19,N/A,116
2021-10-28,AgeGroup_20-24,N/A,13
2021-10-28,AgeGroup_25-29,N/A,22
2021-10-28,AgeGroup_30-34,N/A,27
2021-10-28,AgeGroup_35-39,N/A,17
2021-10-28,AgeGroup_40-44,N/A,17
2021-10-28,AgeGroup_45-49,N/A,12
2021-10-28,AgeGroup_50-54,N/A,15
2021-10-28,AgeGroup_55-59,N/A,10
2021-10-28,AgeGroup_60-64,N/A,6
2021-10-28,AgeGroup_65-69,N/A,4
2021-10-28,AgeGroup_70+,N/A,11
2021-10-29,AgeGroup_0-19,N/A,80
2021-10-29,AgeGroup_20-24,N/A,13
2021-10-29,AgeGroup_25-29,N/A,21
2021-10-29,AgeGroup_30-34,N/A,23
2021-10-29,AgeGroup_35-39,N/A,14
2021-10-29,AgeGroup_40-44,N/A,17
2021-10-29,AgeGroup_45-49,N/A,9
2021-10-29,AgeGroup_50-54,N/A,5
2021-10-29,AgeGroup_55-59,N/A,5
2021-10-29,AgeGroup_60-64,N/A,4
2021-10-29,AgeGroup_65-69,N/A,9
2021-10-29,AgeGroup_70+,N/A,5
2021-10-30,AgeGroup_0-19,N/A,66
2021-10-30,AgeGroup_20-24,N/A,8
2021-10-30,AgeGroup_25-29,N/A,23
2021-10-30,AgeGroup_30-34,N/A,14
2021-10-30,AgeGroup_35-39,N/A,13
2021-10-30,AgeGroup_40-44,N/A,11
2021-10-30,AgeGroup_45-49,N/A,5
2021-10-30,AgeGroup_50-54,N/A,7
2021-10-30,AgeGroup_55-59,N/A,8
2021-10-30,AgeGroup_60-64,N/A,8
2021-10-30,AgeGroup_65-69,N/A,3
2021-10-30,AgeGroup_70+,N/A,9
2021-10-31,AgeGroup_0-19,N/A,45
2021-10-31,AgeGroup_20-24,N/A,14
2021-10-31,AgeGroup_25-29,N/A,17
2021-10-31,AgeGroup_30-34,N/A,12
2021-10-31,AgeGroup_35-39,N/A,12
2021-10-31,AgeGroup_40-44,N/A,7
2021-10-31,AgeGroup_45-49,N/A,13
2021-10-31,AgeGroup_50-54,N/A,5
2021-10-31,AgeGroup_55-59,N/A,3
2021-10-31,AgeGroup_60-64,N/A,3
2021-10-31,AgeGroup_65-69,N/A,1
2021-10-31,AgeGroup_70+,N/A,9
2021-11-01,AgeGroup_0-19,N/A,70
2021-11-01,AgeGroup_20-24,N/A,6
2021-11-01,AgeGroup_25-29,N/A,9
2021-11-01,AgeGroup_30-34,N/A,10
2021-11-01,AgeGroup_35-39,N/A,13
2021-11-01,AgeGroup_40-44,N/A,6
2021-11-01,AgeGroup_45-49,N/A,8
2021-11-01,AgeGroup_50-54,N/A,4
2021-11-01,AgeGroup_55-59,N/A,8
2021-11-01,AgeGroup_60-64,N/A,3
2021-11-01,AgeGroup_65-69,N/A,3
2021-11-01,AgeGroup_70+,N/A,1
2021-11-02,AgeGroup_0-19,N/A,120
2021-11-02,AgeGroup_20-24,N/A,8
2021-11-02,AgeGroup_25-29,N/A,20
2021-11-02,AgeGroup_30-34,N/A,19
2021-11-02,AgeGroup_35-39,N/A,15
2021-11-02,AgeGroup_40-44,N/A,13
2021-11-02,AgeGroup_45-49,N/A,12
2021-11-02,AgeGroup_50-54,N/A,8
2021-11-02,AgeGroup_55-59,N/A,6
2021-11-02,AgeGroup_60-64,N/A,6
2021-11-02,AgeGroup_65-69,N/A,6
2021-11-02,AgeGroup_70+,N/A,7
2021-11-03,AgeGroup_0-19,N/A,132
2021-11-03,AgeGroup_20-24,N/A,28
2021-11-03,AgeGroup_25-29,N/A,26
2021-11-03,AgeGroup_30-34,N/A,22
2021-11-03,AgeGroup_35-39,N/A,19
2021-11-03,AgeGroup_40-44,N/A,21
2021-11-03,AgeGroup_45-49,N/A,19
2021-11-03,AgeGroup_50-54,N/A,9
2021-11-03,AgeGroup_55-59,N/A,3
2021-11-03,AgeGroup_60-64,N/A,5
2021-11-03,AgeGroup_65-69,N/A,2
2021-11-03,AgeGroup_70+,N/A,6
2021-11-04,AgeGroup_0-19,N/A,104
2021-11-04,AgeGroup_20-24,N/A,15
2021-11-04,AgeGroup_25-29,N/A,12
2021-11-04,AgeGroup_30-34,N/A,13
2021-11-04,AgeGroup_35-39,N/A,17
2021-11-04,AgeGroup_40-44,N/A,13
2021-11-04,AgeGroup_45-49,N/A,12
2021-11-04,AgeGroup_50-54,N/A,6
2021-11-04,AgeGroup_55-59,N/A,4
2021-11-04,AgeGroup_60-64,N/A,5
2021-11-04,AgeGroup_65-69,N/A,5
2021-11-04,AgeGroup_70+,N/A,5
2021-11-05,AgeGroup_0-19,N/A,133
2021-11-05,AgeGroup_20-24,N/A,19
2021-11-05,AgeGroup_25-29,N/A,27
2021-11-05,AgeGroup_30-34,N/A,18
2021-11-05,AgeGroup_35-39,N/A,20
2021-11-05,AgeGroup_40-44,N/A,7
2021-11-05,AgeGroup_45-49,N/A,12
2021-11-05,AgeGroup_50-54,N/A,5
2021-11-05,AgeGroup_55-59,N/A,6
2021-11-05,AgeGroup_60-64,N/A,7
2021-11-05,AgeGroup_65-69,N/A,3
2021-11-05,AgeGroup_70+,N/A,10
2021-11-06,AgeGroup_0-19,N/A,104
2021-11-06,AgeGroup_20-24,N/A,18
2021-11-06,AgeGroup_25-29,N/A,17
2021-11-06,AgeGroup_30-34,N/A,24
2021-11-06,AgeGroup_35-39,N/A,19
2021-11-06,AgeGroup_40-44,N/A,24
2021-11-06,AgeGroup_45-49,N/A,11
2021-11-06,AgeGroup_50-54,N/A,4
2021-11-06,AgeGroup_55-59,N/A,8
2021-11-06,AgeGroup_60-64,N/A,3
2021-11-06,AgeGroup_65-69,N/A,5
2021-11-06,AgeGroup_70+,N/A,8
2021-11-07,AgeGroup_0-19,N/A,71
2021-11-07,AgeGroup_20-24,N/A,9
2021-11-07,AgeGroup_25-29,N/A,13
2021-11-07,AgeGroup_30-34,N/A,9
2021-11-07,AgeGroup_35-39,N/A,25
2021-11-07,AgeGroup_40-44,N/A,16
2021-11-07,AgeGroup_45-49,N/A,13
2021-11-07,AgeGroup_50-54,N/A,6
2021-11-07,AgeGroup_55-59,N/A,4
2021-11-07,AgeGroup_60-64,N/A,5
2021-11-07,AgeGroup_65-69,N/A,6
2021-11-07,AgeGroup_70+,N/A,9
2021-11-08,AgeGroup_0-19,N/A,76
2021-11-08,AgeGroup_20-24,N/A,14
2021-11-08,AgeGroup_25-29,N/A,17
2021-11-08,AgeGroup_30-34,N/A,15
2021-11-08,AgeGroup_35-39,N/A,22
2021-11-08,AgeGroup_40-44,N/A,24
2021-11-08,AgeGroup_45-49,N/A,10
2021-11-08,AgeGroup_50-54,N/A,9
2021-11-08,AgeGroup_55-59,N/A,3
2021-11-08,AgeGroup_60-64,N/A,5
2021-11-08,AgeGroup_65-69,N/A,3
2021-11-08,AgeGroup_70+,N/A,6
2021-11-09,AgeGroup_0-19,N/A,118
2021-11-09,AgeGroup_20-24,N/A,15
2021-11-09,AgeGroup_25-29,N/A,16
2021-11-09,AgeGroup_30-34,N/A,14
2021-11-09,AgeGroup_35-39,N/A,14
2021-11-09,AgeGroup_40-44,N/A,13
2021-11-09,AgeGroup_45-49,N/A,11
2021-11-09,AgeGroup_50-54,N/A,11
2021-11-09,AgeGroup_55-59,N/A,5
2021-11-09,AgeGroup_60-64,N/A,8
2021-11-09,AgeGroup_65-69,N/A,5
2021-11-09,AgeGroup_70+,N/A,5
2021-11-10,AgeGroup_0-19,N/A,129
2021-11-10,AgeGroup_20-24,N/A,19
2021-11-10,AgeGroup_25-29,N/A,20
2021-11-10,AgeGroup_30-34,N/A,15
2021-11-10,AgeGroup_35-39,N/A,20
2021-11-10,AgeGroup_40-44,N/A,19
2021-11-10,AgeGroup_45-49,N/A,6
2021-11-10,AgeGroup_50-54,N/A,9
2021-11-10,AgeGroup_55-59,N/A,7
2021-11-10,AgeGroup_60-64,N/A,5
2021-11-10,AgeGroup_65-69,N/A,1
2021-11-10,AgeGroup_70+,N/A,13
2021-11-11,AgeGroup_0-19,N/A,117
2021-11-11,AgeGroup_20-24,N/A,12
2021-11-11,AgeGroup_25-29,N/A,22
2021-11-11,AgeGroup_30-34,N/A,22
2021-11-11,AgeGroup_35-39,N/A,18
2021-11-11,AgeGroup_40-44,N/A,15
2021-11-11,AgeGroup_45-49,N/A,16
2021-11-11,AgeGroup_50-54,N/A,9
2021-11-11,AgeGroup_55-59,N/A,8
2021-11-11,AgeGroup_60-64,N/A,2
2021-11-11,AgeGroup_65-69,N/A,6
2021-11-11,AgeGroup_70+,N/A,8
2021-11-12,AgeGroup_0-19,N/A,119
2021-11-12,AgeGroup_20-24,N/A,20
2021-11-12,AgeGroup_25-29,N/A,16
2021-11-12,AgeGroup_30-34,N/A,14
2021-11-12,AgeGroup_35-39,N/A,22
2021-11-12,AgeGroup_40-44,N/A,22
2021-11-12,AgeGroup_45-49,N/A,9
2021-11-12,AgeGroup_50-54,N/A,10
2021-11-12,AgeGroup_55-59,N/A,7
2021-11-12,AgeGroup_60-64,N/A,3
2021-11-12,AgeGroup_65-69,N/A,7
2021-11-12,AgeGroup_70+,N/A,7
2021-11-13,AgeGroup_0-19,N/A,84
2021-11-13,AgeGroup_20-24,N/A,18
2021-11-13,AgeGroup_25-29,N/A,18
2021-11-13,AgeGroup_30-34,N/A,13
2021-11-13,AgeGroup_35-39,N/A,13
2021-11-13,AgeGroup_40-44,N/A,12
2021-11-13,AgeGroup_45-49,N/A,6
2021-11-13,AgeGroup_50-54,N/A,10
2021-11-13,AgeGroup_55-59,N/A,6
2021-11-13,AgeGroup_60-64,N/A,5
2021-11-13,AgeGroup_65-69,N/A,1
2021-11-13,AgeGroup_70+,N/A,5
2021-11-14,AgeGroup_0-19,N/A,90
2021-11-14,AgeGroup_20-24,N/A,10
2021-11-14,AgeGroup_25-29,N/A,11
2021-11-14,AgeGroup_30-34,N/A,19
2021-11-14,AgeGroup_35-39,N/A,13
2021-11-14,AgeGroup_40-44,N/A,5
2021-11-14,AgeGroup_45-49,N/A,8
2021-11-14,AgeGroup_50-54,N/A,3
2021-11-14,AgeGroup_55-59,N/A,4
2021-11-14,AgeGroup_60-64,N/A,2
2021-11-14,AgeGroup_65-69,N/A,10
2021-11-14,AgeGroup_70+,N/A,7
2021-11-15,AgeGroup_0-19,N/A,90
2021-11-15,AgeGroup_20-24,N/A,12
2021-11-15,AgeGroup_25-29,N/A,11
2021-11-15,AgeGroup_30-34,N/A,14
2021-11-15,AgeGroup_35-39,N/A,18
2021-11-15,AgeGroup_40-44,N/A,16
2021-11-15,AgeGroup_45-49,N/A,9
2021-11-15,AgeGroup_50-54,N/A,6
2021-11-15,AgeGroup_55-59,N/A,7
2021-11-15,AgeGroup_60-64,N/A,4
2021-11-15,AgeGroup_65-69,N/A,5
2021-11-15,AgeGroup_70+,N/A,6
2021-11-16,AgeGroup_0-19,N/A,100
2021-11-16,AgeGroup_20-24,N/A,22
2021-11-16,AgeGroup_25-29,N/A,17
2021-11-16,AgeGroup_30-34,N/A,18
2021-11-16,AgeGroup_35-39,N/A,23
2021-11-16,AgeGroup_40-44,N/A,15
2021-11-16,AgeGroup_45-49,N/A,10
2021-11-16,AgeGroup_50-54,N/A,11
2021-11-16,AgeGroup_55-59,N/A,4
2021-11-16,AgeGroup_60-64,N/A,4
2021-11-16,AgeGroup_65-69,N/A,6
2021-11-16,AgeGroup_70+,N/A,5
2021-11-17,AgeGroup_0-19,N/A,125
2021-11-17,AgeGroup_20-24,N/A,24
2021-11-17,AgeGroup_25-29,N/A,16
2021-11-17,AgeGroup_30-34,N/A,19
2021-11-17,AgeGroup_35-39,N/A,15
2021-11-17,AgeGroup_40-44,N/A,12
2021-11-17,AgeGroup_45-49,N/A,8
2021-11-17,AgeGroup_50-54,N/A,9
2021-11-17,AgeGroup_55-59,N/A,4
2021-11-17,AgeGroup_60-64,N/A,6
2021-11-17,AgeGroup_65-69,N/A,8
2021-11-17,AgeGroup_70+,N/A,11
2021-11-18,AgeGroup_0-19,N/A,89
2021-11-18,AgeGroup_20-24,N/A,13
2021-11-18,AgeGroup_25-29,N/A,20
2021-11-18,AgeGroup_30-34,N/A,13
2021-11-18,AgeGroup_35-39,N/A,15
2021-11-18,AgeGroup_40-44,N/A,7
2021-11-18,AgeGroup_45-49,N/A,8
2021-11-18,AgeGroup_50-54,N/A,11
2021-11-18,AgeGroup_55-59,N/A,8
2021-11-18,AgeGroup_60-64,N/A,7
2021-11-18,AgeGroup_65-69,N/A,3
2021-11-18,AgeGroup_70+,N/A,7
2021-11-19,AgeGroup_0-19,N/A,82
2021-11-19,AgeGroup_20-24,N/A,18
2021-11-19,AgeGroup_25-29,N/A,16
2021-11-19,AgeGroup_30-34,N/A,11
2021-11-19,AgeGroup_35-39,N/A,8
2021-11-19,AgeGroup_40-44,N/A,7
2021-11-19,AgeGroup_45-49,N/A,11
2021-11-19,AgeGroup_50-54,N/A,9
2021-11-19,AgeGroup_55-59,N/A,8
2021-11-19,AgeGroup_60-64,N/A,6
2021-11-19,AgeGroup_65-69,N/A,5
2021-11-19,AgeGroup_70+,N/A,6
2021-11-20,AgeGroup_0-19,N/A,81
2021-11-20,AgeGroup_20-24,N/A,7
2021-11-20,AgeGroup_25-29,N/A,11
2021-11-20,AgeGroup_30-34,N/A,15
2021-11-20,AgeGroup_35-39,N/A,14
2021-11-20,AgeGroup_40-44,N/A,13
2021-11-20,AgeGroup_45-49,N/A,10
2021-11-20,AgeGroup_50-54,N/A,7
2021-11-20,AgeGroup_55-59,N/A,8
2021-11-20,AgeGroup_60-64,N/A,3
2021-11-20,AgeGroup_70+,N/A,3
2021-11-21,AgeGroup_0-19,N/A,72
2021-11-21,AgeGroup_20-24,N/A,6
2021-11-21,AgeGroup_25-29,N/A,7
2021-11-21,AgeGroup_30-34,N/A,19
2021-11-21,AgeGroup_35-39,N/A,9
2021-11-21,AgeGroup_40-44,N/A,17
2021-11-21,AgeGroup_45-49,N/A,12
2021-11-21,AgeGroup_50-54,N/A,9
2021-11-21,AgeGroup_55-59,N/A,5
2021-11-21,AgeGroup_60-64,N/A,5
2021-11-21,AgeGroup_65-69,N/A,6
2021-11-21,AgeGroup_70+,N/A,5
2021-11-22,AgeGroup_0-19,N/A,62
2021-11-22,AgeGroup_20-24,N/A,13
2021-11-22,AgeGroup_25-29,N/A,18
2021-11-22,AgeGroup_30-34,N/A,10
2021-11-22,AgeGroup_35-39,N/A,12
2021-11-22,AgeGroup_40-44,N/A,14
2021-11-22,AgeGroup_45-49,N/A,10
2021-11-22,AgeGroup_50-54,N/A,7
2021-11-22,AgeGroup_55-59,N/A,7
2021-11-22,AgeGroup_60-64,N/A,5
2021-11-22,AgeGroup_65-69,N/A,2
2021-11-22,AgeGroup_70+,N/A,7
2021-11-23,AgeGroup_0-19,N/A,100
2021-11-23,AgeGroup_20-24,N/A,18
2021-11-23,AgeGroup_25-29,N/A,22
2021-11-23,AgeGroup_30-34,N/A,19
2021-11-23,AgeGroup_35-39,N/A,18
2021-11-23,AgeGroup_40-44,N/A,14
2021-11-23,AgeGroup_45-49,N/A,14
2021-11-23,AgeGroup_50-54,N/A,11
2021-11-23,AgeGroup_55-59,N/A,22
2021-11-23,AgeGroup_60-64,N/A,8
2021-11-23,AgeGroup_65-69,N/A,1
2021-11-23,AgeGroup_70+,N/A,13
2021-11-24,AgeGroup_0-19,N/A,87
2021-11-24,AgeGroup_20-24,N/A,21
2021-11-24,AgeGroup_25-29,N/A,27
2021-11-24,AgeGroup_30-34,N/A,18
2021-11-24,AgeGroup_35-39,N/A,27
2021-11-24,AgeGroup_40-44,N/A,19
2021-11-24,AgeGroup_45-49,N/A,20
2021-11-24,AgeGroup_50-54,N/A,11
2021-11-24,AgeGroup_55-59,N/A,11
2021-11-24,AgeGroup_60-64,N/A,7
2021-11-24,AgeGroup_65-69,N/A,7
2021-11-24,AgeGroup_70+,N/A,14
2021-11-25,AgeGroup_0-19,N/A,89
2021-11-25,AgeGroup_20-24,N/A,18
2021-11-25,AgeGroup_25-29,N/A,26
2021-11-25,AgeGroup_30-34,N/A,31
2021-11-25,AgeGroup_35-39,N/A,18
2021-11-25,AgeGroup_40-44,N/A,18
2021-11-25,AgeGroup_45-49,N/A,11
2021-11-25,AgeGroup_50-54,N/A,12
2021-11-25,AgeGroup_55-59,N/A,11
2021-11-25,AgeGroup_60-64,N/A,7
2021-11-25,AgeGroup_65-69,N/A,9
2021-11-25,AgeGroup_70+,N/A,8
2021-11-26,AgeGroup_0-19,N/A,82
2021-11-26,AgeGroup_20-24,N/A,21
2021-11-26,AgeGroup_25-29,N/A,17
2021-11-26,AgeGroup_30-34,N/A,17
2021-11-26,AgeGroup_35-39,N/A,21
2021-11-26,AgeGroup_40-44,N/A,19
2021-11-26,AgeGroup_45-49,N/A,10
2021-11-26,AgeGroup_50-54,N/A,11
2021-11-26,AgeGroup_55-59,N/A,6
2021-11-26,AgeGroup_60-64,N/A,5
2021-11-26,AgeGroup_65-69,N/A,7
2021-11-26,AgeGroup_70+,N/A,15
2021-11-27,AgeGroup_0-19,N/A,54
2021-11-27,AgeGroup_20-24,N/A,17
2021-11-27,AgeGroup_25-29,N/A,20
2021-11-27,AgeGroup_30-34,N/A,20
2021-11-27,AgeGroup_35-39,N/A,16
2021-11-27,AgeGroup_40-44,N/A,8
2021-11-27,AgeGroup_45-49,N/A,13
2021-11-27,AgeGroup_50-54,N/A,10
2021-11-27,AgeGroup_55-59,N/A,3
2021-11-27,AgeGroup_60-64,N/A,6
2021-11-27,AgeGroup_65-69,N/A,3
2021-11-27,AgeGroup_70+,N/A,15
2021-11-28,AgeGroup_0-19,N/A,47
2021-11-28,AgeGroup_20-24,N/A,11
2021-11-28,AgeGroup_25-29,N/A,15
2021-11-28,AgeGroup_30-34,N/A,16
2021-11-28,AgeGroup_35-39,N/A,11
2021-11-28,AgeGroup_40-44,N/A,15
2021-11-28,AgeGroup_45-49,N/A,5
2021-11-28,AgeGroup_50-54,N/A,8
2021-11-28,AgeGroup_55-59,N/A,3
2021-11-28,AgeGroup_60-64,N/A,1
2021-11-28,AgeGroup_65-69,N/A,3
2021-11-28,AgeGroup_70+,N/A,9
2021-11-29,AgeGroup_0-19,N/A,76
2021-11-29,AgeGroup_20-24,N/A,14
2021-11-29,AgeGroup_25-29,N/A,8
2021-11-29,AgeGroup_30-34,N/A,12
2021-11-29,AgeGroup_35-39,N/A,17
2021-11-29,AgeGroup_40-44,N/A,12
2021-11-29,AgeGroup_45-49,N/A,8
2021-11-29,AgeGroup_50-54,N/A,7
2021-11-29,AgeGroup_55-59,N/A,4
2021-11-29,AgeGroup_60-64,N/A,6
2021-11-29,AgeGroup_65-69,N/A,4
2021-11-29,AgeGroup_70+,N/A,3
2021-11-30,AgeGroup_0-19,N/A,102
2021-11-30,AgeGroup_20-24,N/A,21
2021-11-30,AgeGroup_25-29,N/A,17
2021-11-30,AgeGroup_30-34,N/A,20
2021-11-30,AgeGroup_35-39,N/A,16
2021-11-30,AgeGroup_40-44,N/A,15
2021-11-30,AgeGroup_45-49,N/A,19
2021-11-30,AgeGroup_50-54,N/A,10
2021-11-30,AgeGroup_55-59,N/A,9
2021-11-30,AgeGroup_60-64,N/A,5
2021-11-30,AgeGroup_65-69,N/A,3
2021-11-30,AgeGroup_70+,N/A,11
2021-12-01,AgeGroup_0-19,N/A,123
2021-12-01,AgeGroup_20-24,N/A,36
2021-12-01,AgeGroup_25-29,N/A,24
2021-12-01,AgeGroup_30-34,N/A,11
2021-12-01,AgeGroup_35-39,N/A,26
2021-12-01,AgeGroup_40-44,N/A,17
2021-12-01,AgeGroup_45-49,N/A,17
2021-12-01,AgeGroup_50-54,N/A,10
2021-12-01,AgeGroup_55-59,N/A,1
2021-12-01,AgeGroup_60-64,N/A,7
2021-12-01,AgeGroup_65-69,N/A,7
2021-12-01,AgeGroup_70+,N/A,9
2021-12-02,AgeGroup_0-19,N/A,115
2021-12-02,AgeGroup_20-24,N/A,51
2021-12-02,AgeGroup_25-29,N/A,37
2021-12-02,AgeGroup_30-34,N/A,29
2021-12-02,AgeGroup_35-39,N/A,22
2021-12-02,AgeGroup_40-44,N/A,20
2021-12-02,AgeGroup_45-49,N/A,17
2021-12-02,AgeGroup_50-54,N/A,14
2021-12-02,AgeGroup_55-59,N/A,12
2021-12-02,AgeGroup_60-64,N/A,6
2021-12-02,AgeGroup_65-69,N/A,8
2021-12-02,AgeGroup_70+,N/A,20
2021-12-03,AgeGroup_0-19,N/A,124
2021-12-03,AgeGroup_20-24,N/A,31
2021-12-03,AgeGroup_25-29,N/A,13
2021-12-03,AgeGroup_30-34,N/A,18
2021-12-03,AgeGroup_35-39,N/A,19
2021-12-03,AgeGroup_40-44,N/A,20
2021-12-03,AgeGroup_45-49,N/A,15
2021-12-03,AgeGroup_50-54,N/A,10
2021-12-03,AgeGroup_55-59,N/A,10
2021-12-03,AgeGroup_60-64,N/A,3
2021-12-03,AgeGroup_65-69,N/A,7
2021-12-03,AgeGroup_70+,N/A,10
2021-12-04,AgeGroup_0-19,N/A,112
2021-12-04,AgeGroup_20-24,N/A,26
2021-12-04,AgeGroup_25-29,N/A,28
2021-12-04,AgeGroup_30-34,N/A,19
2021-12-04,AgeGroup_35-39,N/A,14
2021-12-04,AgeGroup_40-44,N/A,25
2021-12-04,AgeGroup_45-49,N/A,14
2021-12-04,AgeGroup_50-54,N/A,11
2021-12-04,AgeGroup_55-59,N/A,6
2021-12-04,AgeGroup_60-64,N/A,4
2021-12-04,AgeGroup_65-69,N/A,8
2021-12-04,AgeGroup_70+,N/A,20
